==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm1024  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm1024 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,17806604584,1231546716,1204583594,1160138414,1037872629,1055502045,1036801555,1288547483,1025852312,1036590118,1031090160,1022559769,955745568,1136390239,1060395063,1326968477,1196020442
STAT,(NULL),BarrierTime,16,3045498,439360,323038,253207,227610,233743,162141,212104,190108,195312,163534,156643,156318,77598,63606,118800,72376
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,96541699,3804978,7048373,5653571,7456452,4800767,6723701,6779606,5816608,5114136,5036407,6960272,7087703,7752712,5598087,6291331,4616995
STAT,(NULL),EmptyWork,16,913588976,53640707,57520707,57431262,57377759,57474298,57293479,57674793,55164905,57518286,59069671,57952050,56909681,57770026,56193383,57187442,57410527
STAT,(NULL),GaloisTime,16,37308415239,2317086491,2328351844,2332579533,2334233836,2333314109,2333839634,2328027933,2340148679,2330742180,2335422539,2335808886,2329932180,2331688339,2337919457,2330348722,2328970877
STAT,(NULL),InitPushTime,16,641929,33260,10575,129407,37640,37515,36226,36732,36711,36365,35713,35421,35097,35813,34593,35540,35321
STAT,(NULL),Iterations,16,35371719,1734022,2239122,2236562,2241936,2240107,2242610,2243476,2238428,2245009,2243386,2242858,2243445,2242331,2249765,2247202,2241460
STAT,(NULL),LoopTime,16,14865213580,14865213580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),MeminfoPre,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),NumaPost,16,11070,9463,232,1175,200,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,70454998140,4529706465,4397291402,4397542455,4393654856,4387259327,4402881447,4407741776,4389249490,4396291243,4385845477,4399924764,4392568122,4399591665,4393294411,4393741943,4388413297
STAT,(NULL),PushTime,16,49780419536,3153186187,3116507530,3104555900,3112529484,3118575995,3093058844,3119289108,3108142780,3103552815,3106949537,3098752778,3099282964,3108990220,3106817255,3114370189,3115857950
STAT,(NULL),RusageSys,16,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,105624000,105624000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,14893757728,14893757728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,24252749404,24252749404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,73591655427,4451675556,4602381590,4611338974,4603848589,4607676291,4615303855,4589588179,4610578571,4615882962,4616777256,4609702132,4623321011,4603308417,4609278198,4607161491,4613832355
STAT,(NULL),Work,16,232147512518,14509225108,14509278836,14509210969,14509219105,14509211470,14509269189,14509216893,14509170280,14509170186,14509209234,14509215670,14509170328,14509254563,14509268281,14509212426,14509209980
STAT,(NULL),nBad,16,21096334,1418767,1430196,1368211,1232120,1251526,1230061,1537792,1216715,1232885,1214638,1217290,1136639,1348873,1263707,1577150,1419764
STAT,(NULL),nEmpty,16,3181287,148823,203506,202918,203685,203228,202369,204434,194354,203088,204785,205764,201412,200377,197934,202484,202126
STAT,(NULL),nEmptyPop,16,28916,1211,2137,1738,2100,1454,2085,2018,1892,1658,1538,2058,1990,2168,1663,1694,1512
STAT,(NULL),nOverall,16,79429675,3904170,5036776,5038541,5044819,5030286,5030837,5038078,5014972,5037275,5036983,5042719,5025289,5034132,5031948,5050436,5032414
STAT,(NULL),nPop,16,35371719,1734022,2239122,2236562,2241936,2240107,2242610,2243476,2238428,2245009,2243386,2242858,2243445,2242331,2249765,2247202,2241460
STAT,(NULL),nPush,16,35371716,1729733,2240511,2240311,2244818,2242676,2243141,2242019,2238452,2245165,2242965,2241419,2240881,2241322,2247062,2248874,2242367
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 11.844
