==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm2048  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm2048 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,43507796249,3138903282,2612166436,2545288483,2544502303,2511760507,2636749060,2777221022,2765595425,2738692337,2706593519,2359340412,2443615622,2879963678,3034619049,2905704503,2907080611
STAT,(NULL),BarrierTime,16,1967229,348929,306783,151195,190138,138542,168923,122802,123606,67141,51534,75291,75671,74693,6888,33006,32087
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,50395611,1850864,4062068,3015591,3378118,3192736,3292485,3221323,2521884,2793430,3426461,3805399,2175195,3171216,3512597,2830281,4145963
STAT,(NULL),EmptyWork,16,1230137039,67185546,77123979,74304363,78061819,81690854,75272039,80976744,78337510,78917100,78651324,75077571,76576160,76451514,76177737,79318541,76014238
STAT,(NULL),GaloisTime,16,51133999519,3200251251,3188041405,3208644661,3195811476,3185317516,3194726907,3191485181,3190368870,3191145804,3194312909,3193921665,3196497129,3205259820,3199499505,3199916302,3198799118
STAT,(NULL),InitPushTime,16,730675,28032,10871,120406,79944,67782,36210,36920,36924,67005,35470,35421,35073,35015,34262,35770,35570
STAT,(NULL),Iterations,16,49149569,2497780,3111382,3105538,3112982,3110538,3095915,3113681,3105953,3104641,3116448,3106885,3105992,3119148,3125149,3107642,3109895
STAT,(NULL),LoopTime,16,18582960477,18582960477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),MeminfoPre,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),NumaPost,16,11087,9475,234,1177,201,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,77191444228,4773909770,4833691740,4844503328,4823649068,4839432211,4834030272,4816085901,4834006328,4830175604,4842433185,4822800995,4817633190,4816636429,4808570064,4830003974,4823882169
STAT,(NULL),PushTime,16,64524792549,4162699819,4023330176,4009660647,4022751096,4020362416,4014960505,4027041573,4029117375,4037823436,4011577766,4008333429,4031416603,4029881835,4039763350,4026320824,4029751699
STAT,(NULL),RusageSys,16,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,132976000,132976000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,18609002082,18609002082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,26719118692,26719118692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,98124650324,6060066161,6139714283,6125833218,6142311907,6135965620,6143681039,6147154222,6131611532,6125106332,6135563092,6162025651,6141666384,6134563468,6138440811,6127575006,6133371598
STAT,(NULL),Work,16,292256680853,18266061565,18266035960,18266034011,18266035456,18266033911,18266035522,18266037337,18266038936,18266033797,18266068499,18266037349,18266037146,18266036946,18266073335,18266036736,18266044347
STAT,(NULL),nBad,16,51470029,3543452,3095078,3028949,3044614,3015443,3111903,3321009,3290590,3266172,3186948,2793156,2875985,3420578,3594448,3457423,3424281
STAT,(NULL),nEmpty,16,4566736,207568,287668,274705,293548,306602,281523,298948,293876,296301,295366,282344,288525,289016,288546,296858,285342
STAT,(NULL),nEmptyPop,16,13673,542,1025,829,764,891,937,935,765,729,1055,939,780,809,817,712,1144
STAT,(NULL),nOverall,16,109803370,5530595,6947344,6917224,6958693,6965363,6927345,6964290,6955649,6971415,6959181,6920133,6944124,6960672,6981998,6952829,6946515
STAT,(NULL),nPop,16,49149569,2497780,3111382,3105538,3112982,3110538,3095915,3113681,3105953,3104641,3116448,3106885,3105992,3119148,3125149,3107642,3109895
STAT,(NULL),nPush,16,49149566,2496190,3107535,3102388,3118429,3108642,3094901,3115260,3105653,3110530,3115688,3104262,3103200,3118233,3130481,3108694,3109480
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 12.973
