==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm1024  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm1024 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/ljournal-2008.gr
INFO: Hostname rack-mad-04
Read 5363260 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 126
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),BadWork,32,104284771,1739392,2155454,2199579,3578796,3131980,3782947,2467010,1470510,2511471,3635347,4468248,2064553,5250667,4774811,1751246,2020780,1297510,3444094,3101824,1716763,1005323,3081034,3131770,2202970,4293447,4309337,5838769,4308528,3287965,4247164,7364144,4651338
STAT,(NULL),BarrierTime,32,7548926,598120,468615,486049,378895,380099,347575,407411,345825,345916,279186,285507,244750,246948,244175,303443,164325,260356,201228,200881,262924,194092,260481,21172,90466,25396,90010,90267,90623,22929,29124,91147,90991
STAT,(NULL),ConflictTime,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,32,9717875068,1425803432,23161922,11030419,208451710,185685124,282447561,363422,412531280,300210167,2269065,562451635,315297806,184392716,334067065,89489360,72384025,133925277,686974722,112456065,142104258,46211818,124208634,177777249,367949760,494527941,333043646,301039380,464511749,668305255,184995200,639935948,429871457
STAT,(NULL),EmptyWork,32,1871104844,26205703,51289218,58560004,69653775,64371590,72449115,53865291,51469295,49540807,66349048,67581815,76179896,62812565,70716048,45523415,49229469,44660314,72794938,70489829,49548812,43669535,44447114,51982626,50102720,57189341,73791509,64846570,71894108,52996960,49387234,68037018,69469162
STAT,(NULL),GaloisTime,32,4863477249,55838186,118241492,141167097,193593017,171107240,195191553,127985954,120844903,133224339,185297107,190286730,194063265,171026710,196973140,94934051,94898896,98833413,186236633,195008918,111360189,96588603,92571154,146687412,133169463,149078822,203712389,189755388,208265810,138679473,135865372,200319700,192670830
STAT,(NULL),InitPushTime,32,1751802,5926,94496,48716,43120,43168,42668,43308,43344,43048,41860,41864,41600,41664,41172,42436,42216,41960,41008,39848,41092,41012,40724,112882,67283,68757,112413,68853,112567,67526,67247,68082,59942
STAT,(NULL),Iterations,32,9434964,113011,260552,299089,359637,327615,364856,271756,256817,269897,345053,360223,359975,320008,347629,219325,237736,227799,352853,360985,253758,241796,229196,272917,268019,282198,353974,319254,353289,264065,267414,339204,335064
STAT,(NULL),LoopTime,32,97358349639,97358349639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
