==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=88 delta=8 prog=sssp-klsm32  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 88 -delta 8 -wl klsm32 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87
STAT,(NULL),BadWork,88,1159376969,13235952,14524980,13885578,14192144,15407592,14362111,14096446,13503471,12562485,14399484,14448989,14802970,14711331,16324219,13313170,13805601,13624470,13931843,13788694,13687821,13754252,14867373,12593861,12348912,12417110,11141014,12774773,13036569,11903586,12184590,12579822,12643569,11238830,11757874,11568078,12618131,12182102,11533567,11379774,12986156,12874640,11750986,11694092,11692957,13829843,15096111,15237904,13048324,14581265,15941896,13732057,14725960,13877449,13394611,14611161,14889261,14276913,14153095,13664650,14271315,12990652,14094102,12993857,13686164,14311875,13293748,11706919,13079016,12715146,11855261,12167128,10952761,11892337,10749422,12494622,12617923,13019315,11971708,14438480,12704216,12325261,12411691,11538510,12418089,12714729,12918312,11564010,12287931
STAT,(NULL),BarrierTime,88,17213837,783658,707751,604244,602096,567446,575771,573911,534691,532725,474888,407263,470745,456393,479379,474156,429568,422079,440585,438731,287703,370817,341207,139357,138238,138535,137446,138278,138851,137359,138353,138107,138300,138513,138113,139021,138187,138015,138844,137550,137424,138482,138521,138088,138556,87260,89608,86082,89768,90364,89887,90008,89806,89592,90167,90379,90306,89961,90248,84225,77473,90088,88510,89180,87839,90209,86395,57153,56478,56925,56520,57059,56939,56488,56596,57303,57021,56335,57067,57406,56598,56634,56631,56504,56797,57252,56156,56646,56029
STAT,(NULL),ConflictTime,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,88,193229213695,1897439375,1897577362,1908070386,1877339952,1897719186,1856702895,1891863424,1894552889,1891393573,1903328826,1894467161,1879438377,1891342504,1885442639,1883372261,1868594005,1894952781,1892186584,1893541048,1892428205,1879738077,1897377865,2219666560,2217672438,2246707622,2231566149,2206653437,2211492513,2204644620,2249928165,2204870968,2168772875,2222646693,2240830730,2219999766,2227432189,2210888735,2218386029,2194142121,2231849905,2229579295,2227324416,2227157668,2225878049,2241355994,2263044473,2262645539,2234703441,2231068654,2229603096,2248789406,2238419422,2242160040,2221160432,2234454072,2258547888,2231517100,2211134405,2251008110,2237938711,2249800358,2251972050,2250190933,2220584821,2220176118,2244146209,2438789181,2414685904,2426931872,2441249391,2417296434,2423595806,2454727969,2454844410,2441182786,2432365487,2409861229,2407731801,2444002863,2432691634,2462964600,2451027283,2394448852,2442909326,2456506516,2424793140,2419412066,2455813555
STAT,(NULL),EmptyWork,88,925530717,7560112,11676248,11588994,12020972,11761275,11752735,11553979,11606155,11666499,11679063,11836916,11877151,11673351,12568269,11505360,11553217,12571374,11878653,11788154,11635435,11652311,11630436,10697222,10767860,10795927,10794934,10891563,10925150,10710200,10816961,10840770,10673885,10919902,10835003,10870197,11214142,10701446,10479652,10758330,10929623,11038017,10949776,10774994,10728196,10354829,10011007,10106647,10264540,10332984,10192977,10102325,10068967,10407545,10291524,10315945,10325101,10393530,10363858,10020470,9927276,10036083,10270926,10328991,10168547,10058920,10067931,9442377,9323663,9453330,9545292,9445824,9435986,9317609,9411688,9641955,9638372,9523281,9390520,9556689,9640896,9296364,9157510,9270655,9578055,9585139,9674816,9310167,9329197
STAT,(NULL),GaloisTime,88,29018258838,252491460,364739540,364901519,369765988,367812399,371024596,363159074,361541979,363017083,368331647,367675373,367149381,368011266,370233779,357549615,357969164,359635400,368647004,369009525,360517420,358836898,360112183,335887469,335040277,338186774,342286006,340332364,341172844,336731764,336769401,342277903,337379759,342816494,340816232,339352229,343889989,329466512,327402706,331408951,341805696,341831657,344741505,333050017,331148297,324269804,323343539,325901534,325997986,328281857,329454031,323228582,322555180,329547335,328682511,330928163,326567127,328451555,326910984,318353678,316879877,318854864,326912612,329754142,328446915,316035591,317357116,294221759,293698338,293082683,301602670,299615640,296507926,294953740,295694503,300490407,298499119,301395377,298490474,300292487,299781987,294957026,290591527,288542470,299957375,300569866,300162733,289205839,293302770
STAT,(NULL),InitPushTime,88,6208251,26916,58099,103425,37312,36848,36317,36936,36842,36256,36010,65912,35910,35291,34897,36165,36469,36150,34523,34083,64797,35061,35042,109640,109326,108592,108592,108379,108189,107455,108159,107917,107719,107507,107690,107632,107742,107389,107353,107690,55682,55814,65560,62268,55968,119204,64057,66961,67577,64790,62538,63814,62201,63705,65252,65406,62942,63067,62179,60984,60838,62803,61160,61028,58381,58726,59510,103832,102608,102835,102659,102469,102586,102212,102051,55961,101654,101082,101112,101061,41001,41558,41198,40627,54707,57442,56437,55836,38676
STAT,(NULL),Iterations,88,26124453,200374,330089,329596,336345,334566,336964,328942,327627,330353,334801,334430,335651,333964,335384,324772,324930,325892,334542,335777,328424,325524,325629,301987,302227,304793,308749,306701,308627,301233,302412,309291,302428,308538,307475,306709,309455,298100,291469,298751,308676,308729,309840,297370,297640,291570,291264,293060,294982,297078,296679,290589,289619,297253,296001,295591,295611,295816,294552,285485,281560,286812,295018,296229,295727,285108,286053,264602,261220,263646,270596,268103,264872,262543,264818,269601,268566,270166,265636,269487,269730,262124,259915,259427,269617,270240,270185,259073,262853
STAT,(NULL),LoopTime,88,18223812218,18223812218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
