==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=176 delta=8 prog=sssp-klsm16  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 176 -delta 8 -wl klsm16 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/clique4000.gr
INFO: Hostname rack-mad-04
Read 4000 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
INVALID RUN?  Loop (null) possible co-runner, execution took 2.755 than expected (systime=1580000 usertime=19664000 measured=332566
Node 1 has distance 3
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127,T128,T129,T130,T131,T132,T133,T134,T135,T136,T137,T138,T139,T140,T141,T142,T143,T144,T145,T146,T147,T148,T149,T150,T151,T152,T153,T154,T155,T156,T157,T158,T159,T160,T161,T162,T163,T164,T165,T166,T167,T168,T169,T170,T171,T172,T173,T174,T175
STAT,(NULL),BadWork,176,830534253,12043665,6141095,3417758,2089296,0,8177261,3125400,1621524,0,0,8342132,1192913,5881007,13894734,18641703,5420882,1398742,0,0,3082158,929096,0,0,7982564,0,6313552,2453994,1252186,3554996,0,10770877,2470461,1357712,3305521,8457894,8344418,6235644,11986597,973870,1623798,9842850,3023082,24018441,14688510,5495095,1647418,2291238,2174846,5837884,3654056,4373216,2425040,2010503,2266818,927700,1830795,2627886,7461224,0,1529826,4535066,2482195,11006690,1666060,1251199,7092682,1851113,14220145,8730511,2615502,8209208,4713827,6338978,0,2467253,6023716,0,0,0,5405854,1413772,0,3174291,3848245,8210279,3157238,3507213,13147636,15493520,0,2308700,6734175,2882829,0,4073204,2451152,0,0,7541985,0,1864808,4498903,8683386,5448529,784074,0,1638208,0,9873908,0,4724950,0,0,6972077,7467030,5991029,9040007,3126754,6416176,3033094,0,0,13216131,5530911,5865472,1622104,5108796,5729969,6000216,4041032,5984902,12758332,4207065,0,0,6897649,6989309,8880687,1238679,0,8050742,2644168,2007495,0,8243816,13105674,5126988,1966729,7912515,2332696,21154528,0,2571440,3776128,9554704,8905895,2136458,1254810,6601296,0,0,954992,13502434,7253856,10660357,3439414,3086379,791815,12935935,6792982,13765906,4356633,15635472,13366891,5846802,0
STAT,(NULL),BarrierTime,176,11924670847,74449903,53333420,74408068,74343194,74355733,74272740,74271003,82881497,74149762,53088694,82951910,73726773,78322133,73164896,73625514,61701464,74173661,82661696,73094105,74068797,74045708,73753315,73934918,52289006,52640034,56349592,39823116,72905643,51924951,71734619,72207866,80749918,73608833,52537757,71732764,51465654,80258831,72740745,72509133,72710912,71716628,72381243,71712776,72332323,72221580,52238958,50337418,51304084,72593555,72243952,50334425,137853,56352110,57139041,56364230,47716247,72181536,80512596,80461774,72225005,77023070,51436232,72258812,73424616,72211490,59015362,81213285,82193878,51445979,52370650,82667925,71419642,72950138,51337710,80015632,51402138,71370841,72493501,88892892,71520676,88736340,80352794,89087073,72893824,72463136,90285803,73010121,72921747,91089285,73693713,73689319,73736940,52669941,73742742,73765626,52047635,73710957,52614319,73645963,73625004,73117544,69464257,73180821,99686,20772260,56238771,39726213,56371074,56259922,56279548,35180835,47663403,26416232,73466796,72964874,80956206,82012500,59236095,80809787,89161721,52349755,82200755,50597991,51546991,71662122,72895134,72933306,72911476,80315080,81298515,80360153,72508073,51152946,91364221,88837118,60090098,72792270,72201153,71436032,73584095,73521779,71653368,82576594,51417512,68192321,72203903,72304720,51042988,72511855,81082232,72556033,51277378,50958490,71516329,51705730,51857956,72580741,72978808,72620709,50316883,90033374,72415102,71404452,89961042,50248791,72731013,67790653,71520674,71351155,51233105,71627602,90052558,72464000,72640535,73973808,74008462
STAT,(NULL),ConflictTime,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,176,14832645690,55591932,58166368,74986542,58100546,84460821,57344022,51458853,85091476,59562181,83072996,55488305,87988639,52646106,99877336,53558757,70414216,77226821,84376673,58901957,82114765,73477702,99509854,58724189,69434328,85155925,132674915,58151173,56495783,100466596,113074223,98672452,82699261,101768588,97228176,56345481,108303900,106682335,108202989,51315030,97554206,101379827,58925916,159670312,53634846,71732436,84501468,104875987,67449752,64071339,100297662,75471324,58195714,84161216,81618597,113776940,59111452,91540756,101432218,70873649,58565526,58149446,59006955,100073486,63393383,58905239,103395651,69696906,55883294,108139730,71870375,100428510,107184786,106730565,59169549,68673541,67293752,112946147,109476895,57531412,130596961,57151020,112479764,68911077,58869135,131184722,80587466,72766713,101903499,50830716,85010058,71387587,58743885,58366532,114652873,55984435,69429618,99949544,85905701,56365082,99933912,108381513,67730624,102252751,100758719,58601637,76826930,70645660,99919928,101642289,96696376,57871510,57010179,97589204,108328218,108021593,104727771,68395320,106360089,51671763,56646522,108735482,58199786,100638776,127178626,106494157,94770257,95537241,28986317,133068533,75622024,103014882,108640741,87098524,83912056,101524986,101003584,106989289,56383239,77822752,78971862,54619668,59767620,54047838,99844677,50008855,76944000,99615160,58505351,103524271,56190498,117212475,86550275,78913160,51725512,100509108,99101453,180884901,59792767,101229339,110572810,111557949,107673868,98187092,101957160,102437678,109085052,102814527,107942243,102249922,112853928,100275146,51734248,108621236,65480176,59739997,89190743
STAT,(NULL),EmptyWork,176,7100526,1364,0,0,1181,0,0,40744,0,0,0,522,17399,45835,151260,105744,0,0,0,0,0,0,0,0,0,0,12686,21571,3256,294040,17953,264919,0,7999,4384,0,12124,16053,113648,38594,1459,55178,0,73393,0,0,0,26319,0,0,172950,0,0,0,2272,0,0,0,181652,0,0,0,0,149067,0,0,146120,0,559,7567,0,237309,148283,83830,0,2270,520,0,56842,0,28835,0,20740,0,0,11718,0,0,110382,55686,0,0,0,0,18444,0,0,0,0,0,0,121409,1796,187750,262786,0,0,0,0,79270,0,0,0,0,4224,13609,22825,0,49388,88792,0,112027,0,193588,11714,70543,0,84271,0,155590,0,26260,29286,0,0,1387,238376,18329,0,0,0,0,0,46058,0,7086,0,222913,0,66258,0,153312,0,0,27147,291170,275546,43718,0,255931,0,12827,73347,207308,151284,141544,41455,147995,28642,55866,20198,176876,48590,11047,57064,1453,0
STAT,(NULL),GaloisTime,176,1299264178,5947419,6705161,3149335,3988731,3020509,8005283,7709090,2840773,6620276,6848779,5483540,4002315,5714947,12994033,6877250,4165662,3295179,3081732,2876460,2776715,4561886,3734543,3583301,4183012,3012172,9972833,24276035,4556222,14406153,10338338,13921212,2564640,6547381,8202219,5853459,12283447,12727735,9194583,7805807,3137431,13501570,3283150,12513261,7644799,3311013,2835036,12513748,5957277,5151248,13695657,5672642,3694634,4452913,2320311,4535887,3161909,4263875,12436840,3312079,3566863,3642113,4005600,14533394,2964247,3147372,10342328,4562732,5570790,11425282,3330165,12232338,11327879,9720188,2967497,5763833,4349806,3595994,12756483,4478779,9120363,7439892,12998772,4516438,3818546,13061557,3348081,4595160,12301580,7548119,3420820,3082718,7320513,3455727,12563837,3318946,3230742,3430527,3895923,5194223,3081042,9413900,5191323,11821755,12952815,3255660,3073199,2618146,2972604,13357496,6307364,2968217,3218581,2979210,13427094,12472017,10455618,4031179,12633755,7741643,5675980,11074570,2785883,13619761,12609823,12305920,7744759,12513117,731688,12839456,2751888,12213702,10714515,3330114,2248215,2977298,11987684,13717534,4621717,3248030,3469588,7635591,2948024,6804877,2991039,7279854,6306717,13944266,3463375,13969154,3436974,14303656,2817182,3209474,7824849,13301111,14538098,8736501,3372598,14399888,7531120,12448724,12101334,14036121,13420158,12388751,10844680,10960047,13637736,11361583,12361799,13555059,7180584,12891997,8046389,6642309,4249085
STAT,(NULL),InitPushTime,176,229990340,132182,82001,77024,83806,91639,117671,128774,128756,116072,92275,81913,555095,99482,1238946,694047,107218,168565,227820,1202790,145528,200416,559917,372577,727857,254083,216516,241141,1435599,1328020,2519173,2100320,2221384,681991,711414,2673121,1554887,2632547,1424687,1652604,1452228,2509175,1847375,2452733,1894974,2039919,898732,2856425,1639465,1546506,1892747,2660028,141895,233076,231992,231203,109660,2183028,2484901,2505518,1899546,1851559,1710104,1902590,894399,2036420,2770944,1685494,799377,1724785,800150,282993,2719598,1209936,1741250,2899391,1654892,2679442,1545532,2682380,2528443,2768932,2440058,2523418,1267549,1592942,1280321,1019914,1144992,477424,530759,452402,533480,494858,529809,508167,896465,326644,387294,447143,429310,922028,931735,892684,135711,119601,285029,265335,186445,295085,254111,268300,118936,110316,758736,1308314,1957175,908367,2581235,2133023,2267942,570337,622652,2544887,1418199,2499464,1144665,1089492,1254316,2577711,1525735,2397903,1722570,2005071,300344,2802414,1707737,1492698,1950991,2691623,727068,692151,2702586,362733,1591896,2139632,1918892,1807484,1965978,1626280,1788057,1614080,1689564,1951006,2463032,1229745,1032829,1442985,1112438,1517851,2623629,1389872,1689160,2720650,1634852,2684783,1315894,2711241,2549827,2764563,1709136,2360391,1497970,1601384,1373316,3590,2334
STAT,(NULL),Iterations,176,22744,22,7,3,5,2,6,68,3,4,1,14,33,73,719,268,5,3,2,3,3,4,1,2,7,2,56,36,8,683,68,875,7,14,13,24,67,82,330,58,21,172,5,194,12,3,2,70,9,9,409,4,3,3,5,2,2,3,636,5,3,4,6,536,3,3,457,14,16,42,3,738,407,205,7,20,20,1,116,4,64,5,70,9,3,55,4,4,250,209,2,3,5,2,71,6,4,1,1,12,1,355,18,535,876,5,3,3,1,211,1,4,3,2,43,88,97,8,115,282,6,320,2,921,66,181,5,184,5,347,5,104,109,3,2,3,954,90,9,2,2,7,3,80,1,34,13,858,3,177,7,559,1,3,65,1327,837,84,5,813,1,54,155,705,538,387,86,406,75,148,56,497,79,60,105,7,2
STAT,(NULL),LoopTime,176,760042020,760042020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
