==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm4096  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm4096 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/random/r4-2e24.gr
INFO: Hostname rack-mad-04
Read 16777216 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 8445
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,59361275,2555142,3286689,4777277,5855469,3299159,4594919,3286398,4417931,3219478,3339480,3564031,3416860,3416236,3715120,3256327,3360759
STAT,(NULL),BarrierTime,16,2519116,379032,308577,206706,194835,195457,178728,178798,120466,126137,126711,125385,85805,87120,87179,86513,31667
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,523765345,39132032,45835273,24947816,14133476,58556121,39199338,51996488,17080777,18331559,20899646,22414413,41553642,19300001,35775185,45936531,28673047
STAT,(NULL),EmptyWork,16,3614213313,210290155,219780402,227481455,231881367,222636710,223766020,220478875,236957556,238443133,228636990,218285398,221271917,241289667,230568014,221439738,221005916
STAT,(NULL),GaloisTime,16,18456977351,1142763664,1135066872,1164301611,1154942464,1155899776,1153040707,1151365058,1162316159,1165401565,1156657645,1175079372,1168491983,1169464669,1159925776,1117976366,1124283664
STAT,(NULL),InitPushTime,16,645156,32224,11858,131861,37628,38295,36059,37075,37008,36447,35349,35267,35765,35127,34499,35397,35297
STAT,(NULL),Iterations,16,22491391,1154601,1383994,1420878,1439310,1407453,1409217,1394745,1458085,1460038,1426434,1453069,1429008,1471295,1438092,1370874,1374298
STAT,(NULL),LoopTime,16,30057137349,30057137349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,1552,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
STAT,(NULL),MeminfoPre,16,1552,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
STAT,(NULL),NumaPost,16,106933,105400,199,1157,177,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,187150846016,12241559600,11470072879,11788260086,11679419269,11543621408,11565784224,11537995567,11847752532,11848812788,11621652642,11885509441,11674567491,11845563727,11719068966,11444737696,11436467700
STAT,(NULL),PushTime,16,180720233230,11339047727,11606700701,11141179335,11272313627,11403687223,11420374393,11470697042,11026676606,11018234283,11360637263,10947403930,11210709398,10963006715,11178643645,11685020955,11675900387
STAT,(NULL),RusageSys,16,4816000,4816000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,212104000,212104000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,30823058875,30823058875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,38539473500,38539473500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,86280354555,4823855603,5319193071,5450479056,5443959263,5412248637,5394484945,5364116159,5505866114,5507425786,5408165143,5547956705,5480055101,5558024571,5472668304,5281537788,5310318309
STAT,(NULL),Work,16,476747638258,29796728024,29796727194,29796727130,29796727346,29796727127,29796727424,29796727461,29796727160,29796727658,29796727740,29796726605,29796727203,29796727613,29796727582,29796727458,29796727533
STAT,(NULL),nBad,16,45170,2155,2793,2998,2861,2788,2842,2827,2703,2774,2856,3065,2881,2899,3162,2755,2811
STAT,(NULL),nEmpty,16,5702885,308511,343551,353047,370537,348940,351182,345452,379641,380010,364823,368701,357056,383332,365115,341716,341271
STAT,(NULL),nEmptyPop,16,20582,908,979,1224,1264,1613,1569,1180,1246,1323,1192,1417,1219,1446,1486,1175,1341
STAT,(NULL),nOverall,16,67154031,3381754,4163684,4273274,4272987,4232289,4229527,4198241,4313618,4321861,4248143,4338980,4289037,4353008,4290283,4118550,4128795
STAT,(NULL),nPop,16,22491391,1154601,1383994,1420878,1439310,1407453,1409217,1394745,1458085,1460038,1426434,1453069,1429008,1471295,1438092,1370874,1374298
STAT,(NULL),nPush,16,22491388,1083312,1411485,1440817,1432429,1442514,1434622,1425621,1429837,1425792,1421713,1448587,1442779,1427859,1432044,1386757,1405220
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 18.375
