==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm256  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm256 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/planar10M.gr
INFO: Hostname rack-mad-04
Read 10000000 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 7300
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,64947955,3319373,4716700,3397004,4351264,4509881,4026165,3749141,4098490,4099400,4226655,3941250,3867480,4025826,4055512,4079829,4483985
STAT,(NULL),BarrierTime,16,2710937,374253,322244,269875,240823,241011,224622,223851,127603,68130,123042,46855,98736,66519,107248,106226,69899
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,1631319518,404591912,82751629,62349623,100471780,82321595,82248953,79442605,73023587,74054548,78781338,84451987,106871839,81818161,80406907,81591892,76141162
STAT,(NULL),EmptyWork,16,3533852438,176632916,226657708,231818142,227776633,226538742,225132753,223075267,221565349,226906598,228139167,229706840,222857576,222598357,221325600,211071328,212049462
STAT,(NULL),GaloisTime,16,14359531253,750932301,890127581,904315739,925540452,916066788,928959584,894464086,891262162,902217430,921389460,921283652,919423624,916173425,923019976,882933835,871421158
STAT,(NULL),InitPushTime,16,501664,38096,10865,46322,11194,11082,10590,10587,52879,47848,47824,35731,35935,35834,35273,35855,35749
STAT,(NULL),Iterations,16,22174415,993430,1385538,1402495,1439457,1423209,1439829,1394015,1387720,1401994,1438916,1433343,1436593,1427280,1439570,1375432,1355594
STAT,(NULL),LoopTime,16,28430072752,28430072752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,944,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
STAT,(NULL),MeminfoPre,16,944,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
STAT,(NULL),NumaPost,16,10448,9037,229,988,194,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,185490485791,10132198180,11459662556,11582182840,11937590762,11800612887,11953006617,11551063713,11481597821,11595133558,11855518854,11875975827,11913755212,11837119856,11973573294,11331002832,11210490982
STAT,(NULL),PushTime,16,179002890367,13420729825,11359876472,11199408548,10674054778,10889291202,10671617437,11256022692,11348638176,11177952310,10788936710,10774920512,10704517609,10840876719,10652304443,11528875602,11714867332
STAT,(NULL),RusageSys,16,80000,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,205168000,205168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,28494288624,28494288624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,39028243182,39028243182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,66990190390,3302928352,4168941412,4207942196,4322582237,4273185458,4327052314,4183948696,4171929840,4211753261,4315251837,4301677774,4320591335,4289430816,4337386484,4152541922,4103046456
STAT,(NULL),Work,16,451009573822,28188115516,28188083173,28188083045,28188083064,28188082879,28188083124,28188082935,28188083324,28188154384,28188098174,28188149472,28188097035,28188128769,28188083104,28188082865,28188082959
STAT,(NULL),nBad,16,136076,6525,10001,7290,9294,9373,8517,7916,8556,8469,8906,8325,8181,8548,8432,8514,9229
STAT,(NULL),nEmpty,16,12163182,543029,759192,769713,789295,780436,790208,765687,761556,768811,789385,786042,788106,783862,788865,755282,743713
STAT,(NULL),nEmptyPop,16,34029,1693,1868,2134,2294,2150,2101,2043,2071,2143,2144,2305,2269,2386,2206,2160,2062
STAT,(NULL),nOverall,16,120135864,5405671,7516613,7594326,7807780,7713589,7795585,7541130,7515150,7595909,7792060,7765881,7779857,7719974,7809104,7440722,7342513
STAT,(NULL),nPop,16,22174415,993430,1385538,1402495,1439457,1423209,1439829,1394015,1387720,1401994,1438916,1433343,1436593,1427280,1439570,1375432,1355594
STAT,(NULL),nPush,16,22174407,998099,1386572,1401433,1440924,1423509,1438190,1391491,1387371,1403982,1435843,1433129,1434556,1425212,1445350,1372982,1355764
STAT,(NULL),nPushInit,16,8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 18.618
