==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm64  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm64 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),BadWork,32,395141424,16592763,12523194,11937007,13753918,12636083,14079461,9916466,12341015,13549506,11476729,13601008,11906996,13064081,11610491,10764684,10995694,11892799,12682095,11324835,11414280,12756248,11884708,12125702,10956162,12087572,13698960,11311770,10893942,12534845,12512386,12864411,13451613
STAT,(NULL),BarrierTime,32,8875891,634568,600655,501145,491853,473983,475100,408303,422178,359031,361401,357216,357796,273203,359159,357353,325448,330279,268852,204731,266722,265478,267450,55857,56056,55963,55613,55763,55969,55283,56568,55593,11322
STAT,(NULL),ConflictTime,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,32,15561718926,579951897,474434838,470823313,470273252,469286502,473472565,467923615,467591944,485693253,470917194,476237970,470033636,472040694,477971875,473866072,478404826,468068600,467266955,470286332,476734450,472953410,477438532,507588086,513919167,504815604,502500049,489037899,496496750,512759345,512253327,507946071,502730903
STAT,(NULL),EmptyWork,32,752411431,15803538,22128551,22067820,22115614,22035129,23249316,21865461,21856715,21665641,22056897,22001301,22978281,21864870,22217800,21991870,22310210,21998807,21889467,23271076,21961954,22954293,22146716,26851725,26921233,26772865,27003657,26892674,27929528,26948308,26770910,27057752,26831452
STAT,(NULL),GaloisTime,32,27622524944,693287179,874185579,882057294,879579698,882361725,883249902,884026685,878497530,872222195,880597006,879344058,883561628,878302060,879693679,870022269,873220836,875660372,881589940,885688276,872555006,870135034,873466085,847321182,841805855,845205165,858589228,849049880,853918777,845387573,842505891,855497348,849940009
STAT,(NULL),InitPushTime,32,2014906,32348,10642,96336,38683,36899,36708,67584,36845,36502,35819,35892,35261,65194,34629,35698,35531,35203,34420,62656,34323,34490,34150,111665,111452,110931,111019,110506,110726,110660,111151,110462,110521
STAT,(NULL),Iterations,32,25790519,535553,821712,823372,826156,826734,830349,821947,821079,814643,828376,826599,829902,826475,829561,819215,818809,819629,828968,828581,819164,818502,821221,791927,790344,793783,798946,796394,799688,792325,792188,799885,798492
STAT,(NULL),LoopTime,32,17266495490,17266495490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
