==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm2  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm2 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,60630,0,0,3754,880,15273,10824,6928,7237,0,5301,0,3468,6965,0,0,0
STAT,(NULL),BarrierTime,16,2315052,335276,221395,142162,255458,193406,155769,155102,180270,122432,114807,186116,84192,18936,63688,70998,15045
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,580968373855,46695923677,35958087629,35730450944,35365644632,35672013020,35450395976,35798889497,36195782212,35617971623,35410730718,35460296757,34973790871,35286153453,34911281184,36119471507,36321490155
STAT,(NULL),EmptyWork,16,530870094,14665969,34286132,33997997,34415897,34445336,35733414,34272573,33392851,33575342,34214175,34526840,34845340,34678419,34988393,34402263,34429153
STAT,(NULL),GaloisTime,16,30297909599,906164269,1939110139,1939496945,1979962858,1958566877,1982970386,1950490379,1918977035,1938152120,1970522634,1975304271,1993481411,1982146091,1982781426,1942511715,1937271043
STAT,(NULL),InitPushTime,16,791083,51268,59291,112060,71722,72668,67386,36981,36617,36132,35404,35342,35063,35355,34432,35634,35728
STAT,(NULL),Iterations,16,25574065,640625,1644464,1643915,1677931,1664336,1682694,1647447,1624130,1646040,1669931,1674889,1697518,1683213,1690626,1644610,1641696
STAT,(NULL),LoopTime,16,124464829303,124464829303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),MeminfoPre,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),NumaPost,16,10751,9317,230,1006,198,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,825619905642,53251832180,51212716634,51241390008,51788672219,51482005662,51724705220,51160659122,51017534343,51181257524,51600538119,51589316266,52055388774,51852533794,52096527440,51202436545,51162391792
STAT,(NULL),PushTime,16,485667258046,21429460424,30949743945,31143577414,30871981131,30837477390,30828607412,31142592885,30972469778,31313902966,31027954743,30967536359,30926928030,30862609873,30984848661,30783606127,30623960908
STAT,(NULL),RusageSys,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,902824000,902824000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,124497811060,124497811060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,133639432408,133639432408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,60723311123,1689930845,3894033238,3899047567,3947301921,4003469050,3965562623,3901073874,3849821650,3903119444,3944017313,3960997776,4003543376,3969856800,3977550367,3905550355,3908434924
STAT,(NULL),Work,16,1983809468855,123988119916,123988124738,123988107085,123988044703,123988107605,123988039517,123988111587,123988042418,123988109735,123988118147,123988041936,123988042418,123988111456,123988122241,123988111921,123988113432
STAT,(NULL),nBad,16,56,0,0,4,1,14,9,7,7,0,4,0,4,6,0,0,0
STAT,(NULL),nEmpty,16,1626700,39956,105132,104601,106638,106250,107132,105232,103210,104778,106011,106218,107295,106775,107992,104721,104759
STAT,(NULL),nEmptyPop,16,17151597,533409,1109979,1103160,1105167,1109322,1113934,1107152,1106085,1102411,1104416,1113519,1100911,1103328,1094221,1121350,1123233
STAT,(NULL),nOverall,16,58333397,1459443,3749591,3750793,3829301,3795370,3836095,3757627,3706683,3754975,3810433,3820956,3875213,3838580,3854975,3750265,3743097
STAT,(NULL),nPop,16,25574065,640625,1644464,1643915,1677931,1664336,1682694,1647447,1624130,1646040,1669931,1674889,1697518,1683213,1690626,1644610,1641696
STAT,(NULL),nPush,16,25574062,641194,1643362,1644456,1679089,1663928,1680727,1647878,1625339,1646248,1671017,1675540,1697954,1682722,1690796,1644180,1639632
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 61.657
