==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm128  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm128 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),BadWork,32,1370282609,60033116,42041223,40347280,40947549,43373064,40861932,38198837,40847174,47341762,41903009,43567857,38668272,42433464,42495063,43365011,38885621,39469253,39631077,44692180,41036038,42102724,40636854,39723760,47393297,41300481,48356839,44300136,43296523,42308360,40914435,44688964,45121454
STAT,(NULL),BarrierTime,32,8316287,588710,551630,456290,440947,423747,398703,425013,369673,372458,334082,300020,330279,330364,305165,329897,275334,279026,283448,281806,243081,242643,242328,53588,52697,53113,53675,53436,53573,53079,53662,31199,53621
STAT,(NULL),ConflictTime,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,32,5321662259,174819919,165066839,167109174,161655016,163676636,167758333,165897857,168667554,165324006,164382187,164830829,159579432,166177324,166201253,169983470,169988107,168762238,164231675,164767230,166573903,167487910,163606394,167619247,169023314,168987004,163923227,165440820,166629411,166094294,165094862,169078023,163224771
STAT,(NULL),EmptyWork,32,792100102,19323177,23185976,23195682,23344547,23335508,23424324,23239190,24167982,23242271,23378898,23071210,23741666,23177958,23537431,23424058,23480451,23401077,23412842,23424308,23237915,23280156,23478268,28120731,27581310,27790943,30001778,27837256,27959234,27858463,27826893,27698190,28920409
STAT,(NULL),GaloisTime,32,28141319033,812780393,892006094,900331158,900778979,898323922,902521459,896351536,916091823,892410601,900116195,900886794,900410479,901131953,905226017,896275115,892415710,890792871,902124155,903729882,894952441,891230969,889764903,846122722,844372966,843583819,847427304,849774534,850182412,841618685,843275325,849256429,845051388
STAT,(NULL),InitPushTime,32,1892508,39658,10092,91627,40268,37069,36811,36814,36684,36113,35822,36872,36429,35959,34830,35946,35916,36013,34365,33956,34638,34787,34641,107148,106964,106473,106568,106634,107572,106634,106509,106429,106267
STAT,(NULL),Iterations,32,26334545,680305,840105,842519,848371,845294,847078,841375,840941,841618,846962,845485,850472,846394,851621,839401,840027,837626,851307,848811,840114,835579,839073,792034,790018,791118,794827,795817,797040,790324,793985,795977,792927
STAT,(NULL),LoopTime,32,13359979783,13359979783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,32,2240,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
STAT,(NULL),MeminfoPre,32,2240,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
STAT,(NULL),NumaPost,32,13309,9445,2479,1188,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,32,242090350089,8136632060,7550686546,7572901511,7556863044,7558703247,7531211246,7568705572,7562315231,7561085960,7572025024,7545950093,7569958400,7546942854,7561387946,7575446825,7572447570,7557428277,7577921056,7559806533,7562091785,7560508563,7571012901,7525534619,7523002043,7502944365,7510037966,7525322925,7512684141,7522836044,7533894132,7507437547,7494624063
STAT,(NULL),PushTime,32,76266978682,2185694268,2439568773,2404036502,2412935198,2425900886,2440398195,2415010578,2400709583,2427746591,2403940076,2429635833,2397161850,2418102640,2393910258,2400702908,2409069814,2429182301,2383703446,2409687113,2421970671,2431757374,2423748020,2327505776,2332988661,2355005636,2335165344,2316584133,2329695486,2341852771,2317013483,2338166103,2368428411
STAT,(NULL),RusageSys,32,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,32,192128000,192128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,32,13404501231,13404501231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,32,21878362986,21878362986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,32,69645847598,1866388468,2125045796,2127971204,2139968969,2125621531,2130237369,2126412293,2123647641,2125756853,2131709830,2131167786,2144691669,2140038613,2145299284,2129710063,2128204660,2126029086,2144154936,2134187873,2126716416,2121281795,2123982092,2300738170,2298601024,2297245676,2309012441,2310615065,2308417009,2295296694,2308464223,2303921717,2295311352
STAT,(NULL),Work,32,422263845391,13195786406,13195739889,13195739765,13195742760,13195740770,13195772829,13195740957,13195740165,13195743235,13195740114,13195776381,13195740054,13195740548,13195774126,13195742299,13195739772,13195744370,13195741404,13195739927,13195739137,13195742225,13195740330,13195736423,13195736619,13195735593,13195736543,13195736205,13195738999,13195736606,13195736608,13195767824,13195736508
STAT,(NULL),nBad,32,1446866,60686,44897,43055,43819,46709,43601,40768,43365,48842,44804,46552,41549,43964,45766,46103,40507,42102,41098,47757,43860,44787,43813,41862,48534,44121,50001,46495,45589,44691,43344,46647,47178
STAT,(NULL),nEmpty,32,1835018,46134,58573,58811,59365,59262,59706,58655,58638,58782,59209,58565,59974,58769,59899,58710,59019,58899,59390,59469,58611,58431,59236,55378,54298,54843,54693,54827,55216,54856,54955,54927,54918
