==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm512  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm512 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-d.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 2025
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,20276988289,1577714357,1107811151,1347868212,1231870632,1250036846,1255345824,1265626113,1346758217,1234936151,1310310381,1215786661,1300020705,1180530023,1197530724,1132133647,1322708645
STAT,(NULL),BarrierTime,16,2566212,506656,273775,177894,171812,158695,133095,271344,215073,97041,94242,90251,64898,58684,183495,55923,13334
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,82049059,4070901,6002288,3942342,5684321,5365695,5410904,4670363,4432871,5590849,5014401,5498554,5038739,4810872,6127362,5613083,4775514
STAT,(NULL),EmptyWork,16,979669443,50992915,61834554,61032983,62211688,61255287,62035084,63011821,62376051,63085036,60854277,62751441,62309341,61192241,64087688,60503984,60135052
STAT,(NULL),GaloisTime,16,38407306850,2400190941,2396250986,2399180528,2404455592,2402564324,2403992195,2397576417,2400974855,2402194607,2399082489,2402734375,2403680569,2394942210,2407512368,2393169597,2398804797
STAT,(NULL),InitPushTime,16,644187,30780,10557,129219,37315,37397,36999,37279,37081,36590,35913,36417,35525,35919,34836,36262,36098
STAT,(NULL),Iterations,16,36667049,1757156,2323394,2326916,2331529,2328633,2329304,2325974,2329540,2327293,2328323,2329996,2331731,2331101,2327943,2318288,2319928
STAT,(NULL),LoopTime,16,15163420644,15163420644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),MeminfoPre,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),NumaPost,16,10368,8758,416,993,201,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,69659877316,4533794818,4346507279,4336144710,4338942420,4348398207,4340374078,4339201350,4336472187,4350003281,4342991396,4350059256,4344953063,4334940299,4330987903,4345442163,4340664906
STAT,(NULL),PushTime,16,50238945598,3147293364,3126569749,3145946894,3137072038,3138798574,3136994280,3136122189,3144084437,3136484758,3137764664,3131656656,3132142310,3146863005,3141903733,3141710019,3157538928
STAT,(NULL),RusageSys,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,107188000,107188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,15190492462,15190492462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,24436588282,24436588282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,76152905475,4583703225,4782882121,4773799520,4771680958,4763665415,4771240927,4779464558,4771707064,4762688843,4774340063,4767346628,4771923338,4777298477,4769428205,4773608668,4758127465
STAT,(NULL),Work,16,235524133219,14720161528,14720292221,14720289924,14720282917,14720296506,14720303919,14720159747,14720159472,14720285915,14720291287,14720293705,14720282987,14720288243,14720159881,14720290652,14720294315
STAT,(NULL),nBad,16,24003405,1807478,1317285,1585784,1474761,1480478,1489428,1503366,1605793,1472236,1548381,1448077,1542206,1400718,1423231,1339798,1564385
STAT,(NULL),nEmpty,16,3386160,146142,215430,213853,217895,213807,217229,215340,218136,220874,213016,220410,218966,214949,220843,210046,209224
STAT,(NULL),nEmptyPop,16,21492,824,1369,1099,1461,1503,1403,1213,1330,1433,1341,1475,1406,1307,1593,1403,1332
STAT,(NULL),nOverall,16,82336746,3943391,5215553,5229984,5237927,5225126,5233280,5223915,5233409,5232381,5219812,5235854,5242925,5232362,5229231,5198808,5202788
STAT,(NULL),nPop,16,36667049,1757156,2323394,2326916,2331529,2328633,2329304,2325974,2329540,2327293,2328323,2329996,2331731,2331101,2327943,2318288,2319928
STAT,(NULL),nPush,16,36667046,1754273,2325783,2327272,2330442,2329786,2330542,2327118,2330082,2326437,2326494,2329229,2331127,2330185,2331016,2317638,2319622
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 11.894
