==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm1024  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm1024 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),BadWork,32,48723946335,1524795912,1660580786,1523450105,1460371792,1539224124,1515721524,1578062452,1469779570,1624140931,1578634465,1706865127,1547274218,1486441993,1403780772,1397503655,1593141472,1431149049,1521986870,1492236108,1475473860,1598075098,1549197488,1475757825,1286381708,1783310013,1471297437,1502096508,1638549835,1434190267,1516782009,1291399827,1646293535
STAT,(NULL),BarrierTime,32,9819619,658392,533056,426698,417071,416321,420646,640883,585627,308170,544201,326156,325579,329478,299577,309302,281797,269577,221469,220410,213421,442561,232381,11702,250022,250070,31722,249865,250229,250019,28435,36654,38128
STAT,(NULL),ConflictTime,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,32,80502296,1299479,2048871,2821744,3067955,3006275,1796018,3527274,1375853,2829264,3971608,3661657,1747675,1446892,3078051,2959685,2086598,2926435,3648080,2612138,3726535,1883679,4043532,1726212,2104116,1701786,2462502,1991431,1875986,2585998,1457192,2670423,2361352
STAT,(NULL),EmptyWork,32,1444133586,39245447,46221779,45445907,44959166,44554297,45694854,43834031,45648025,43463099,41909576,43216082,43767978,42808102,46071302,44624914,43547922,45646520,46830164,44794547,45066232,42895213,44436730,47344607,47942186,45099350,49447921,46208236,44538985,45591640,49033271,48501000,45744503
STAT,(NULL),GaloisTime,32,53219760649,1680627221,1669118792,1671132938,1665906066,1673351895,1669220726,1667764795,1671297886,1669532222,1687531906,1669995379,1669941270,1672636043,1670597481,1672792455,1673031591,1668496860,1668854645,1676823497,1671147522,1676140078,1675234035,1641839248,1650273291,1641794726,1638025582,1642587222,1650717052,1639343273,1638502798,1641355875,1644146279
STAT,(NULL),InitPushTime,32,1962458,30968,11870,132917,37315,36766,36353,36811,36690,36138,35428,35512,35054,34984,34405,35528,35525,35000,34323,33367,34256,34280,34286,111159,112655,111650,111371,111401,111379,111313,111246,111129,111379
STAT,(NULL),Iterations,32,50927195,1248091,1611066,1611432,1607969,1609676,1614603,1611949,1613201,1609432,1613492,1611282,1614068,1615064,1614503,1611460,1611914,1604106,1606609,1610304,1612077,1612989,1607886,1585214,1582488,1590940,1582426,1580526,1589663,1579717,1583089,1581305,1588654
STAT,(NULL),LoopTime,32,9717335236,9717335236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,32,2240,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
STAT,(NULL),MeminfoPre,32,2240,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
STAT,(NULL),NumaPost,32,12771,9062,2326,999,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,32,78412490657,2447955259,2450944325,2459577269,2461042876,2469946106,2453725611,2462188569,2461859641,2452275343,2457134881,2466348104,2457467539,2449684787,2467751849,2469180455,2447265590,2452855369,2460366388,2455996728,2462813205,2444892494,2473922619,2435054940,2436467346,2431744796,2437488996,2428129620,2422853840,2430840108,2424155558,2443106754,2437453692
STAT,(NULL),PushTime,32,66050493477,2158339362,2085967496,2086537944,2070856943,2061645425,2069814521,2077315758,2070074565,2071667672,2068260552,2088481178,2066733632,2077312350,2062166155,2068895321,2076239640,2060707909,2066824202,2070038462,2066662211,2072421782,2057636446,2034757296,2029665399,2047186165,2038948385,2044920529,2046028591,2035991431,2040981753,2039675390,2037739012
STAT,(NULL),RusageSys,32,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,32,138760000,138760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,32,9747135074,9747135074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,32,18356937528,18356937528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,32,105719140326,3201486560,3274653895,3263439499,3283122957,3276450314,3288703832,3274323869,3278698054,3289186633,3270145947,3257252989,3289297347,3285067167,3279290803,3270502656,3286784021,3298322681,3282432226,3278689886,3279538789,3290722088,3273680798,3368228783,3362498875,3361424276,3362577828,3365113927,3362936423,3374598769,3374820354,3353641639,3361506441
STAT,(NULL),Work,32,304934484061,9529055900,9529283228,9529288751,9529288900,9529287015,9529267401,9529039180,9529038613,9529281514,9529039311,9529262648,9529264484,9529259010,9529290396,9529278831,9529254925,9529272019,9529277769,9529279833,9529283620,9529055014,9529264812,9529287774,9529043909,9529044188,9529268075,9529044177,9529043963,9529044096,9529270230,9529263074,9529261401
STAT,(NULL),nBad,32,55615164,1691985,1917322,1759987,1677726,1766852,1740334,1795313,1691419,1862460,1806136,1952654,1760082,1695523,1607534,1600510,1823108,1634329,1756251,1684856,1695276,1830600,1793110,1674020,1450779,2003510,1687631,1705545,1862678,1616300,1728184,1479590,1863560
STAT,(NULL),nEmpty,32,4836147,108001,161279,154832,155224,154454,157109,151756,158359,151241,145067,149562,151657,149028,159199,154473,151905,157258,161454,152293,156550,149407,154184,151172,151593,144390,156036,146195,144899,146151,155106,149766,146547
STAT,(NULL),nEmptyPop,32,29919,662,743,1039,1105,1081,871,1114,749,945,1347,1142,844,730,1004,1066,812,985,1209,851,1178,900,1114,719,809,739,884,781,801,964,761,1031,939
STAT,(NULL),nOverall,32,113948505,2794004,3622563,3602597,3598675,3595714,3609562,3597518,3611545,3603086,3609350,3608362,3610721,3602218,3607701,3601484,3611495,3595972,3606025,3604428,3609362,3599923,3617418,3544586,3533851,3539828,3557929,3540991,3559329,3531990,3552648,3519905,3547725
STAT,(NULL),nPop,32,50927195,1248091,1611066,1611432,1607969,1609676,1614603,1611949,1613201,1609432,1613492,1611282,1614068,1615064,1614503,1611460,1611914,1604106,1606609,1610304,1612077,1612989,1607886,1585214,1582488,1590940,1582426,1580526,1589663,1579717,1583089,1581305,1588654
STAT,(NULL),nPush,32,50927192,1247190,1610505,1610606,1609090,1609094,1615276,1613007,1610181,1608533,1613893,1615780,1611349,1616564,1613990,1611145,1613303,1603578,1607474,1610904,1611295,1610740,1606062,1584453,1581745,1587811,1584841,1581029,1591075,1580012,1587178,1579787,1589702
STAT,(NULL),nPushInit,32,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 9.243
