==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm64  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm64 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/clique4000.gr
INFO: Hostname rack-mad-04
Read 4000 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 3
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),BarrierTime,16,4707765,1569641,513204,205600,198586,321222,370499,401469,88516,187388,128386,134881,337058,68982,11014,110021,61298
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,4438874,533104,197952,393756,201424,497719,146364,471108,194848,251388,178051,184056,381892,184780,178492,277600,166340
STAT,(NULL),EmptyWork,16,3590601,195834,198842,265297,202495,206366,238335,215611,208654,223027,196966,267421,232280,243594,249185,204150,242544
STAT,(NULL),GaloisTime,16,14219094,858576,887426,936869,862860,903475,924352,910626,864477,849821,817643,928579,874194,893670,933336,884286,888904
STAT,(NULL),InitPushTime,16,27253667,684801,1626276,1931021,1846717,1708308,1659291,1627377,1868665,1735243,1797620,1789400,1586772,1855773,1913868,1814252,1808283
STAT,(NULL),Iterations,16,20583,1197,1159,1473,1177,1183,1358,1230,1199,1293,1161,1484,1319,1384,1398,1186,1382
STAT,(NULL),LoopTime,16,389897736,389897736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,128,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
STAT,(NULL),MeminfoPre,16,128,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
STAT,(NULL),NumaPost,16,6810,5676,64,1022,48,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,157554008,9642068,9435572,10568150,9377709,10167226,9441508,9238588,9890452,9617376,9869025,9856623,9893887,10247862,9451515,10528427,10328020
STAT,(NULL),PushTime,16,203826055,12587643,13252694,13272733,11635341,12519259,11213004,14551754,12111523,13430949,12455280,12958633,13124181,14243659,12506923,11374722,12587757
STAT,(NULL),RusageSys,16,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,2784000,2784000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,424774618,424774618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,2230468264,2230468264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,5804792454,362959288,362802837,361341453,364495927,362481363,364812404,361388021,363506525,362402383,363258973,362581214,362270072,360963665,363457646,363507173,362563510
STAT,(NULL),Work,16,6189997420,386881059,386873948,386876054,386873935,386873476,386874680,386873598,386873869,386873402,386873948,386873953,386874173,386875659,386875690,386874001,386875975
STAT,(NULL),nBad,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),nEmpty,16,16584,928,910,1226,927,935,1108,981,950,1045,912,1236,1071,1136,1149,936,1134
STAT,(NULL),nEmptyPop,16,1310,130,68,115,60,139,58,100,63,55,62,61,113,69,66,91,60
STAT,(NULL),nOverall,16,15996000,1076000,996000,988000,1000000,992000,1000000,996000,996000,992000,996000,992000,992000,992000,996000,1000000,992000
STAT,(NULL),nPop,16,20583,1197,1159,1473,1177,1183,1358,1230,1199,1293,1161,1484,1319,1384,1398,1186,1382
STAT,(NULL),nPush,16,16584,2098,887,1039,1026,962,1091,964,1003,905,970,880,994,950,950,877,988
STAT,(NULL),nPushInit,16,3999,249,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250
==== BENCHMARK TOOK 1.741
