==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=88 delta=8 prog=sssp-klsm256  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 88 -delta 8 -wl klsm256 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/ljournal-2008.gr
INFO: Hostname rack-mad-04
Read 5363260 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 126
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87
STAT,(NULL),BadWork,88,41030571,320864,355603,221803,616925,82358,661577,328748,172685,604959,390711,775290,1001307,1062926,1098494,599070,365278,427386,1065857,369028,604191,193515,751546,15774,177651,26416,943570,383116,1257627,94760,235880,1092742,366248,389501,1694302,378958,797680,294147,16732,35236,833243,1008567,1988664,92276,21838,219752,73140,335565,823273,280875,440715,0,204957,643800,32111,655216,695418,465556,375215,264023,158691,267448,295736,63468,1845596,9595,112398,44669,54566,55548,822107,625944,1058963,79684,97630,347426,220361,522894,1209744,36132,310480,146341,68494,50145,961320,463305,1088267,268074,20880
STAT,(NULL),BarrierTime,88,50291810,809116,1103569,1166012,1122144,1121880,603398,1081735,1032513,1032216,1034385,1031704,992489,993650,510933,939202,889978,935462,937752,449305,937395,935336,880739,532147,246679,760651,281158,759526,760244,244358,702439,759910,759931,760589,760010,291983,759939,245835,249016,246459,760649,283496,284379,245498,245345,198126,197713,646754,727354,729434,732532,658015,198984,257429,731155,729134,252874,729234,731807,204675,731847,636434,728679,731038,163977,128868,695470,466186,533260,534800,63277,533710,55131,58329,24099,466336,534042,68427,534238,533430,23252,534482,533941,60138,65319,533900,532822,534069,45935
STAT,(NULL),ConflictTime,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,88,489943381310,20676648059,13771621844,13017488815,587691658,3279370476,1112768298,13061347857,10209155587,4349356502,352109825,3266634229,1303613997,3229064471,701751523,17452167216,12567237589,26337541487,184422360,1156651973,4627937368,11082269617,25998004273,9271187412,1926094563,10791530924,1487363533,180162929,280205755,1769935416,6055881515,594926133,1119187562,652728604,867049416,422431297,1405958062,735699163,6220978813,8241692204,1144645674,157240177,215206694,7865108800,14291659898,8602089246,17913462157,2894421114,239738679,20397821516,319918029,9334405256,16358484466,1596932892,286801341,3795128110,362044747,5763926372,437200228,4541269120,26504315934,10678515001,148647010,2692399798,502175451,6614056512,14057911067,5860273716,280238637,8702525072,26464814,432809524,793502704,6539195668,763797018,772402802,728965211,819911655,828149329,27228211,839470798,2239262645,26094484267,3035306249,305753424,720831028,1714261343,4525445614,5829707967
STAT,(NULL),EmptyWork,88,1797850799,5046935,11490005,10930118,28344095,16966069,31679556,11038672,12724093,11804789,18389981,17266751,25523829,15354157,40597124,10342243,10076515,10463329,21620813,26768792,11710560,8505866,11533480,10594364,10123909,10522902,38556933,28106630,47619281,9882890,9088969,43949063,25053452,35370798,44560784,35809665,46117514,9266253,8797293,8344796,37069485,35345260,59573658,8689286,9130651,9758661,9050029,8511354,20944981,16236938,29825751,8761402,9867162,29526957,14059322,17754455,33912726,16545539,28784527,8548283,7837800,6850852,24066019,18903072,43541504,7873810,7448059,9635868,7793381,9285902,33452323,19017541,39897392,9075010,8896520,44741580,16430194,32432858,42685963,20398768,39304018,7511938,8431077,6505894,33005309,22672401,54280540,7102696,6932815
STAT,(NULL),GaloisTime,88,4942558921,14513775,23904563,24022805,73600345,33972029,93825406,21772068,23534175,25952570,39311987,40501318,62146201,32471021,127421499,21115363,19587774,21028645,46662827,67202622,23451591,18668969,21133181,20380034,18725904,21885031,117965823,71271641,157552144,18479370,19087194,137492519,66226259,112631139,148786859,104158324,152092037,17969537,17304777,16417414,127327370,107063581,201359516,17730996,16911745,18663078,18175000,16805986,53467931,34192457,80571530,17966509,19604621,82336619,30266318,45655108,96368613,35153206,76965257,16203051,16110341,14989445,54094921,45374213,135891996,15656054,15165411,18950168,16452313,19724047,107417569,53147304,139749173,17952840,17129654,147697915,35960998,98674818,151632874,52301265,137453548,15907219,16160739,14401080,104518994,62206677,181767177,14877793,14177143
STAT,(NULL),InitPushTime,88,6633752,5024,93316,45276,42592,42764,42268,42996,42744,42356,41476,41444,41776,41356,40504,42032,41684,41408,41156,40384,40468,40888,40200,138790,138609,112491,111676,111065,138582,112425,111087,112840,37224,36776,36604,36208,37692,37136,37800,37056,35388,35504,35276,36076,35812,148324,80198,80505,78570,79046,53270,54200,53005,51832,51971,51928,77741,77528,50519,51106,51032,50365,48767,48517,47770,48701,48986,126054,125692,126066,124763,125448,125165,125130,125444,125346,125892,124826,124920,125298,125048,124618,124694,124626,125302,124947,124823,124360,125180
STAT,(NULL),Iterations,88,9383775,23661,65482,64363,144800,89336,164622,60003,65731,69693,97742,95519,126168,81097,214258,58016,52743,58744,111734,135355,63707,52288,58134,54187,51032,58021,195405,137955,243756,50935,53264,218674,132527,187740,234095,178545,235487,50765,47296,44695,203407,180064,307193,50216,46714,51756,49258,46166,107564,84475,145955,47344,53954,148777,76027,95655,165056,84266,142042,43516,42821,40093,118049,97866,215239,41176,41964,52142,43713,53013,175955,104112,217889,48245,44937,229758,83014,165028,227792,103282,214375,44155,44224,39163,169426,119248,271760,40327,38029
STAT,(NULL),LoopTime,88,356544636484,356544636484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
