==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm256  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm256 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/ljournal-2008.gr
INFO: Hostname rack-mad-04
Read 5363260 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 126
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,7088312,154058,203079,396851,480917,334743,577376,321280,164812,831272,999658,423392,627119,523744,381567,245497,422947
STAT,(NULL),BarrierTime,16,2360993,390503,222722,243830,216149,160815,200231,198134,146717,44454,152765,62471,112877,53497,51729,94743,9356
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,1285105528,74285199,44382078,73032819,97849523,94306999,142830549,24549809,102701374,39543876,152741859,23954970,103747060,154095640,53141779,5384805,98557189
STAT,(NULL),EmptyWork,16,1982895483,45602624,79936211,99509360,167972082,153510790,183379753,96991577,90778676,107541501,163718295,163166369,177943839,153526330,189575872,58329575,51412629
STAT,(NULL),GaloisTime,16,4765565940,90798266,167304028,224269610,455902019,371323311,468300410,212663768,182970901,251423514,407927637,405002472,443189176,378052897,496688387,110000618,99748926
STAT,(NULL),InitPushTime,16,744669,4872,155343,111263,37063,37415,36411,37658,37476,37027,36013,35561,35667,35528,35200,36353,35819
STAT,(NULL),Iterations,16,9364163,190680,399344,491496,828436,698779,846897,467022,429090,521670,755091,757065,804441,719612,890271,290782,273487
STAT,(NULL),LoopTime,16,367069186331,367069186331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,512,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
STAT,(NULL),MeminfoPre,16,512,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
STAT,(NULL),NumaPost,16,63028,61616,169,1110,133,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,99841675545,2703024884,5220201366,5882310740,7656869813,6971939018,7647535356,5900967426,5392150959,6144277456,7100341840,7313448933,7629389967,7226713447,7818851949,4858683500,4374968891
STAT,(NULL),PushTime,16,5709498302827,363396478770,359941785794,358397622360,353048364511,354983313182,352848572438,358586257411,359444600236,357695414455,354246954167,354219993143,353186567506,354585220766,352291891591,361049260248,361576006249
STAT,(NULL),RusageSys,16,3604000,3604000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,2668500000,2668500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,367635321287,367635321287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,374964071516,374964071516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,54212940459,663965043,1520545918,2297409929,5547197583,4399762608,5683536958,2152726181,1760952912,2735954541,4902472003,4848590075,5433317677,4476545675,6124004633,892497149,773461574
STAT,(NULL),Work,16,5871588165734,366974307224,366974228826,366974227955,366974228950,366974291919,366974228823,366974229245,366974228905,366974303650,366974229269,366974287546,366974229424,366974293973,366974296401,366974251251,366974302373
STAT,(NULL),nBad,16,11913,189,384,788,965,575,872,569,285,1467,1602,730,999,788,560,485,655
STAT,(NULL),nEmpty,16,4547879,101876,213333,253735,383200,331195,391240,240632,227141,260412,353914,356720,370837,341651,408358,160166,153469
STAT,(NULL),nEmptyPop,16,4117,222,162,244,349,227,244,221,220,221,271,307,363,344,308,206,208
STAT,(NULL),nOverall,16,77891671,757521,1974866,3166278,8187716,6425435,8404154,2937696,2320966,3846006,7201460,7111234,8041958,6500877,9072075,1060364,883065
STAT,(NULL),nPop,16,9364163,190680,399344,491496,828436,698779,846897,467022,429090,521670,755091,757065,804441,719612,890271,290782,273487
STAT,(NULL),nPush,16,9364162,90648,253049,391584,962099,770061,989813,366549,296690,472929,861288,844436,949970,770577,1070722,149245,124502
STAT,(NULL),nPushInit,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 171.556
