==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm16  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm16 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),BadWork,32,29016943,1334394,1229721,640557,696157,1035205,758662,721392,928904,749422,1133257,725511,944948,619643,708819,906448,848863,811942,825524,747401,1028548,825437,758600,948361,1041032,1119808,1032181,1016081,1138186,892633,922784,840903,1085619
STAT,(NULL),BarrierTime,32,9982128,734628,639852,416198,523774,524364,382163,508474,443204,430171,445684,310630,385541,391833,405644,401302,321935,340475,341820,327411,339316,339511,215358,12196,13707,133029,17143,132840,132595,132990,132922,85065,20353
STAT,(NULL),ConflictTime,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,32,138103956491,5795132948,4303502197,4280692166,4273305813,4220220594,4255690188,4268066920,4270502944,4284462998,4277329424,4275717416,4261762741,4263158222,4283622995,4306014936,4316076021,4325515647,4282794695,4288312422,4310220091,4314200063,4296156326,4230589190,4266622929,4251854055,4230223177,4212401134,4231387962,4248781051,4261615597,4199975547,4218048082
STAT,(NULL),EmptyWork,32,744434384,13598818,20847563,20839874,20920703,20984277,21107934,20989506,20949737,20895524,20997654,21156239,21093227,21084877,21131792,20845584,20688374,20750231,21041157,21014810,20655165,20787873,20659989,28925821,28702535,29245084,29106338,30351443,29026195,29048895,28854835,29146272,28986058
STAT,(NULL),GaloisTime,32,27931524933,583346402,832628822,840440507,845892179,841021696,848103307,835282714,828847999,839444124,849276345,847688535,840399102,846168216,850228877,833390879,825891356,831319866,845303518,844929191,831492626,829323829,827829644,970260404,962492870,971628836,981214479,977644402,973935423,967340679,968495894,980157145,980105067
STAT,(NULL),InitPushTime,32,1953833,28812,13624,135603,38857,38805,36413,36584,36474,36492,35576,35449,35112,35082,34617,35740,35655,35182,34681,34593,34618,34760,34484,112141,112354,112464,111848,111708,111694,111680,111768,111848,89115
STAT,(NULL),Iterations,32,25587623,448864,765939,769126,779753,768522,778459,767691,759601,771309,779323,777904,776050,775808,781732,764240,758705,764174,775847,778365,763490,761590,758233,893746,884081,896278,903720,901500,896397,891309,891858,903326,900683
STAT,(NULL),LoopTime,32,35162133324,35162133324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
