==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm256  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm256 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/random/r4-2e24.gr
INFO: Hostname rack-mad-04
Read 16777216 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 8445
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,2253056,126389,160148,155947,139736,180411,114881,138409,136700,140726,145054,111798,138982,137324,152679,128251,145621
STAT,(NULL),BarrierTime,16,2584322,294803,283432,240264,208227,209075,208251,204621,136318,102711,113347,102560,143033,104933,80287,101961,50499
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,955059134,90245614,51405626,103190513,99802981,41370744,44847821,52906260,99895388,46106836,47794153,42119536,48698147,46225729,48954995,42218395,49276396
STAT,(NULL),EmptyWork,16,3532174319,177401252,222349053,219649736,228718389,220538702,225830948,227099342,231524219,229268144,221891501,215298833,219593714,226820312,219096550,223896233,223197391
STAT,(NULL),GaloisTime,16,18324390477,1000464273,1152384454,1141329775,1169850147,1155788310,1169566182,1149115245,1153798625,1150341907,1165797664,1165366485,1164632811,1157718825,1165480942,1132541085,1130213747
STAT,(NULL),InitPushTime,16,633638,64299,11271,90993,36629,36471,36353,36699,36653,36398,36101,35376,34954,35331,35170,35561,35379
STAT,(NULL),Iterations,16,22446572,1005705,1420040,1416516,1445917,1422632,1440446,1430089,1430334,1426323,1441837,1445799,1440309,1437665,1439029,1403676,1400255
STAT,(NULL),LoopTime,16,35335251471,35335251471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,1552,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
STAT,(NULL),MeminfoPre,16,1552,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
STAT,(NULL),NumaPost,16,105745,104225,206,1137,177,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,170039575179,9751404770,10658917834,10603056439,10757844123,10724006054,10761631683,10581277430,10629895048,10681345833,10780704410,10763298749,10769288893,10765941025,10782767398,10527321935,10500873555
STAT,(NULL),PushTime,16,281506427139,19778046749,17513440828,17547813715,17266175193,17453302604,17335647565,17563428025,17471618796,17489758601,17316278015,17328545207,17312805720,17353460251,17307229433,17732700597,17736175840
STAT,(NULL),RusageSys,16,4996000,4996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,250084000,250084000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,36225325916,36225325916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,44359393298,44359393298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,86209846520,4237903846,5436968893,5420426747,5513075970,5440460414,5497942353,5461640408,5448735684,5438646399,5503001477,5520838318,5520447874,5485301165,5511937871,5376788577,5395730524
STAT,(NULL),Work,16,560568768272,35035596326,35035544917,35035544817,35035544890,35035544750,35035544089,35035544881,35035545087,35035544559,35035544966,35035545044,35035545081,35035544860,35035544444,35035544857,35035544704
STAT,(NULL),nBad,16,1897,109,145,125,115,152,93,116,117,121,127,92,118,117,125,105,120
STAT,(NULL),nEmpty,16,5668885,253497,357971,357034,364484,355873,363303,362390,363656,360567,363209,365831,363050,364948,361276,357569,354227
STAT,(NULL),nEmptyPop,16,45716,2375,2909,2967,2949,2812,3051,2702,2936,2781,2892,2832,3060,2961,2876,2818,2795
STAT,(NULL),nOverall,16,67110758,3006211,4249255,4240554,4327410,4265661,4306471,4272618,4265178,4263545,4318136,4315964,4310678,4289608,4311025,4183172,4185272
STAT,(NULL),nPop,16,22446572,1005705,1420040,1416516,1445917,1422632,1440446,1430089,1430334,1426323,1441837,1445799,1440309,1437665,1439029,1403676,1400255
STAT,(NULL),nPush,16,22446569,1051913,1422915,1414018,1442038,1428558,1436853,1420277,1421697,1424196,1437992,1435440,1441731,1429198,1441818,1397193,1400732
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 21.046
