==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm4096  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm4096 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/ljournal-2008.gr
INFO: Hostname rack-mad-04
Read 5363260 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 126
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,465528915,18809826,27126223,29513683,29170906,34043656,26903751,26247459,30895007,29079016,32790583,32857602,32197428,26940553,29400796,28816946,30735480
STAT,(NULL),BarrierTime,16,2526072,334920,258617,246700,166507,226890,189894,137571,74239,146404,147585,147621,110498,55213,108447,107342,67624
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,1261372942,23499771,1245974,9451612,120838701,84297234,224307486,19744413,53592619,33313800,204400651,163069899,136215030,15614419,158332572,1404724,12044037
STAT,(NULL),EmptyWork,16,1948108639,83854030,107586064,120503966,137308570,130600497,136588635,117925118,115306415,121746457,128472674,121193918,137391559,134002641,133351241,112616718,109660136
STAT,(NULL),GaloisTime,16,4922975380,190854736,286576827,306425781,346160203,328772888,338324250,300250896,298334522,313091973,326931476,330133123,344240696,330640471,343308947,281583792,257344799
STAT,(NULL),InitPushTime,16,663497,6001,91524,43768,40700,40900,40804,41168,40860,40372,39640,39496,39016,40020,40116,39628,39484
STAT,(NULL),Iterations,16,9657846,414973,583462,597859,658381,622847,637957,595106,603434,611705,628861,619845,660453,636851,634993,607489,543630
STAT,(NULL),LoopTime,16,32332567612,32332567612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,512,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
STAT,(NULL),MeminfoPre,16,512,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
STAT,(NULL),NumaPost,16,66146,64743,339,931,133,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,144055959435,8336555291,8844676171,8733259266,9171019870,9293373262,9138405404,9129807913,8771906134,9086532495,9230627278,9048735760,9389871785,9207805387,9299364180,8806537917,8567481322
STAT,(NULL),PushTime,16,310446415890,22104938849,19999924736,19784712078,18599211265,18727304481,18586786824,19446076577,19837212385,19315594780,18758695089,18793181637,18352904585,18921298462,18329144683,20197078885,20692350574
STAT,(NULL),RusageSys,16,3684000,3684000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,230728000,230728000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,32857725996,32857725996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,39213734474,39213734474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,52537462384,1458563357,2958258699,3243916002,3823729705,3633919656,3773855503,3184464403,3121916306,3327989281,3549141468,3741954490,3837645394,3588907353,3934766825,2799046458,2559387484
STAT,(NULL),Work,16,515173752078,32198401510,32198338796,32198366414,32198403494,32198338098,32198338200,32198395108,32198406573,32198338319,32198338490,32198338575,32198338591,32198394645,32198338676,32198338179,32198338410
STAT,(NULL),nBad,16,741431,30596,43062,47593,45464,53977,42512,44727,48695,44502,52446,50620,51438,42843,48194,45173,49589
STAT,(NULL),nEmpty,16,4833916,231180,296947,300296,322523,302690,311270,297143,306100,306637,312142,301190,324482,313938,304573,320049,282756
STAT,(NULL),nEmptyPop,16,65389,593,354,636,5996,7532,15213,2110,421,848,12010,2727,1685,595,13581,647,441
STAT,(NULL),nOverall,16,78621189,1742476,4383724,4877770,5786942,5587677,5714692,4790706,4649363,5013067,5374246,5747489,5816602,5392780,5999234,4021886,3722535
STAT,(NULL),nPop,16,9657846,414973,583462,597859,658381,622847,637957,595106,603434,611705,628861,619845,660453,636851,634993,607489,543630
STAT,(NULL),nPush,16,9657845,242247,540268,603297,698356,672253,695567,590029,573099,620025,659464,700184,710797,659206,727377,496878,468798
STAT,(NULL),nPushInit,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 18.659
