==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm1024  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm1024 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/planar10M.gr
INFO: Hostname rack-mad-04
Read 10000000 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 7300
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,1624366420,140759362,98578003,97243871,96123359,104172847,99831053,96044893,99557455,99500352,99105189,97865441,101062862,95187764,101464307,100827537,97042125
STAT,(NULL),BarrierTime,16,2744499,386740,273228,273198,191971,256628,251842,250385,88468,133779,81557,134759,133882,109166,93534,79223,6139
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,387029478,34803414,17186490,21099194,24849274,17523202,28429992,28519349,19351685,25804567,25256596,27153039,24317832,25888942,19708399,23121890,24015613
STAT,(NULL),EmptyWork,16,3244830124,157967926,206276672,205662983,204264198,207918809,203733563,201707414,208158943,208144550,209769353,207973872,203872572,205496006,204765464,204953547,204164252
STAT,(NULL),GaloisTime,16,15031082659,795231071,949944861,947487201,950564160,951023567,952064727,945947654,950202658,952059365,954457981,950981337,947347607,950768736,952851000,938886000,941264734
STAT,(NULL),InitPushTime,16,613003,6446,70670,72925,12338,2625,11424,11407,53671,48318,48579,48248,47693,47423,47211,48100,35925
STAT,(NULL),Iterations,16,22818355,935722,1459608,1453760,1463026,1462974,1463110,1455676,1458294,1462150,1465263,1461385,1455082,1463883,1465718,1445807,1446897
STAT,(NULL),LoopTime,16,18895959858,18895959858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,944,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
STAT,(NULL),MeminfoPre,16,944,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
STAT,(NULL),NumaPost,16,10855,9269,217,1175,194,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,155253087409,11316753679,9608385438,9593560135,9589285768,9569441885,9561717309,9631347784,9610892829,9613208711,9573207885,9588285792,9553291299,9590345347,9585539239,9622798080,9645026229
STAT,(NULL),PushTime,16,60624539186,3179068914,3817586533,3851174103,3824678420,3841703171,3845681503,3816070438,3814927674,3803206810,3832195345,3814409403,3888657174,3829397581,3819534329,3834131300,3812116488
STAT,(NULL),RusageSys,16,92000,92000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,136108000,136108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,18959543160,18959543160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,30716743382,30716743382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,64741073004,3221274642,4105723536,4086119856,4111461085,4117492121,4113475341,4081510143,4101569316,4102678481,4110215394,4116299031,4087615909,4103205306,4122704339,4081212480,4078516024
STAT,(NULL),Work,16,299283165123,18705181156,18705179176,18705179225,18705242073,18705179154,18705178773,18705179160,18705208529,18705179008,18705237042,18705178151,18705178831,18705207666,18705178531,18705239047,18705239601
STAT,(NULL),nBad,16,3390517,311143,206742,200212,199252,218917,207656,200719,204409,207068,205538,203776,210294,197661,208456,210393,198281
STAT,(NULL),nEmpty,16,12539744,503098,802973,800867,803726,802823,804765,802802,802334,804958,804781,801911,799258,807701,803683,795637,798427
STAT,(NULL),nEmptyPop,16,46909,1811,2199,2729,3111,2424,3439,3049,2787,3348,3015,3478,3056,3387,2746,3024,3306
STAT,(NULL),nOverall,16,123390305,5194717,7881216,7837832,7913892,7924011,7902600,7836451,7876707,7889230,7925044,7921200,7871618,7875823,7947906,7807085,7784973
STAT,(NULL),nPop,16,22818355,935722,1459608,1453760,1463026,1462974,1463110,1455676,1458294,1462150,1465263,1461385,1455082,1463883,1465718,1445807,1446897
STAT,(NULL),nPush,16,22818349,945648,1454699,1451707,1464211,1463271,1461567,1450927,1458788,1457649,1464077,1467605,1454373,1460470,1472909,1447074,1443374
STAT,(NULL),nPushInit,16,6,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 14.806
