==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=32 delta=8 prog=sssp-klsm2  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 32 -delta 8 -wl klsm2 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-t.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 5062
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31
STAT,(NULL),BadWork,32,301793,0,0,12302,7692,3469,0,0,8136,11968,7286,13696,10659,3131,10709,0,7482,7880,17769,4910,0,10958,3208,38318,19547,15346,11976,9653,18154,3447,13597,15479,15021
STAT,(NULL),BarrierTime,32,10740705,847058,542165,407855,408897,387762,391382,389643,413673,348544,556624,369103,556218,293638,374334,291648,243954,317449,325446,509153,207225,386803,211434,280068,279288,279848,12303,81595,279878,279942,94145,93877,279753
STAT,(NULL),ConflictTime,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,32,2588159408079,91591067399,85882035146,85535914118,84758625012,85025456050,84925135158,85688868187,85656016590,85631971743,84845691836,85232823816,84883110366,85238094091,85029765854,85963774549,86217018003,85931987049,85225104170,85146360439,86218769025,86305542162,86156130379,70516206473,71183334373,71253740788,69463997994,69409308515,69397485548,70651840332,70560893396,69128403555,69504935963
STAT,(NULL),EmptyWork,32,771538600,9048268,18275725,18477900,19077438,18658687,18807793,18184547,18039820,18119306,18647589,18742830,18849152,18574918,18983462,18402437,18096066,18064672,19773592,18818462,18265865,18252867,18001146,36614938,36803993,37292104,37583793,37666103,37669689,37063132,36685134,38175908,37821264
STAT,(NULL),GaloisTime,32,31812762160,365512882,760797002,769503726,788271332,776315050,783158686,763523469,750598144,764999354,778058449,777387852,780268247,777169891,783135435,752845145,750907937,754540150,775416141,783069522,755793507,762169321,749363685,1519471308,1508740195,1494270326,1549708759,1544337155,1550377679,1508131699,1527128724,1557383484,1550407904
STAT,(NULL),InitPushTime,32,1973859,54404,59823,103219,37024,36769,36924,36984,36629,36116,35506,35931,35846,34960,34475,35209,35443,34982,33998,33522,34411,34284,34295,110909,110631,110279,110169,110212,110367,110498,110440,110822,88778
STAT,(NULL),Iterations,32,25574157,235303,599698,603028,620430,617190,621594,600388,584235,604446,618272,618746,619347,616077,624324,596493,592141,595662,616736,621472,597288,590957,593525,1245518,1232813,1220829,1279592,1274244,1280943,1243064,1243730,1286257,1279815
STAT,(NULL),LoopTime,32,177309622295,177309622295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,32,2240,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
STAT,(NULL),MeminfoPre,32,2240,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
STAT,(NULL),NumaPost,32,13123,9300,2427,1195,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,32,2059384475136,66979681015,62705149480,63050166640,63771818131,63570476137,63592569042,62899855939,62114680318,63052173012,63693848709,63265988267,63495581364,63162676316,63393169701,62691867127,62310320440,62465638316,63216540315,63158863116,62311973890,62138947734,62421716456,66858792844,66364616830,66030426506,67622858587,67176646667,67401445734,66579150362,66589088135,67682198350,67615549656
STAT,(NULL),PushTime,32,911750414490,17393576704,25963916337,25941919020,25937961982,25894728147,25952192123,25955622340,26831843338,25844943073,25947393682,25981887611,26100365613,26084607366,26046283484,25912073362,26042019436,26164904058,26046162679,26131021210,26032600542,26118827607,25995534081,34517105483,34373631061,34704795504,34685019431,35200084708,34965372967,34678068233,34726536262,34928180397,34651236649
STAT,(NULL),RusageSys,32,112000,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,32,2579188000,2579188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,32,177340063369,177340063369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,32,185727139672,185727139672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,32,75717566154,773491399,1782207640,1796399768,1836627086,1826747459,1840518400,1786326186,1741202528,1800174008,1828740118,1835550523,1834206066,1831258824,1841043118,1773417918,1774019594,1777246821,1829384397,1874248657,1774978024,1768640571,1771635256,3664186804,3645252292,3591853561,3753210250,3744335300,3760027006,3658124878,3672047127,3778037172,3752427403
