==== BENCHMARK START ===
==== PARAMS kernel=4.9.5-64-net1 malloc=libc hostname=rack-mad-04 threads=16 delta=8 prog=sssp-klsm64  ===
ERROR: ld.so: object '/specific/disk1/home/adamx/malloc/lib64/libjemalloc.so' from LD_PRELOAD cannot be preloaded (cannot open shared object file): ignored.
Galois Benchmark Suite v2.2.1 (r0)
Copyright (C) 2014 The University of Texas at Austin
http://iss.ices.utexas.edu/galois/

application: Single Source Shortest Path
Computes the shortest path from a source node to all nodes in a directed graph using a modified chaotic iteration algorithm
http://iss.ices.utexas.edu/?p=projects/galois/benchmarks/single_source_shortest_path

INFO: CommandLine ./build/debug/apps/sssp/sssp -noverify -t 16 -delta 8 -wl klsm64 -startNode 0 /specific/disk1/home/mad/Galois-PQ/inputs/road/USA-road-d.USA.gr
INFO: Hostname rack-mad-04
Read 23947347 nodes
Running Asynchronous with CAS version
INFO: Using delta-step of 1
WARNING: Performance varies considerably due to delta parameter.
WARNING: Do not expect the default to be good for your graph.
Node 1 has distance 2025
STATTYPE,LOOP,CATEGORY,n,sum,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15
STAT,(NULL),BadWork,16,335881150,25088998,18449005,19860269,21009590,23229186,21092264,20606820,21326493,21808327,18498329,18788952,19271473,20126368,21967819,21926054,22831203
STAT,(NULL),BarrierTime,16,2168515,359025,298488,200700,192097,173312,136326,134240,97613,91266,86234,46564,51283,85032,84969,84936,46430
STAT,(NULL),ConflictTime,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Conflicts,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),EmptyPopTime,16,3613747439,332993340,219632405,219167351,218603420,218047673,217486466,219082532,217254649,216758427,214658888,214496737,218240961,218338558,218789333,221421977,228774722
STAT,(NULL),EmptyWork,16,587610434,29573618,36919419,37001859,36977527,36924695,36610510,36853856,36951761,38007398,36977913,37018019,36944494,36872199,38022788,36801720,39152658
STAT,(NULL),GaloisTime,16,27687688229,1481551838,1745498035,1745640265,1749066810,1748166095,1755811083,1739928947,1742519450,1747828281,1748508227,1749219857,1751885822,1749425250,1757249696,1735941157,1739447416
STAT,(NULL),InitPushTime,16,605375,31204,12744,93183,37094,36541,36857,36903,36781,36359,35467,35258,35170,35349,35531,35546,35388
STAT,(NULL),Iterations,16,25863614,1164537,1640839,1643936,1653304,1649814,1651561,1644038,1642200,1645904,1650296,1651794,1651400,1647922,1654650,1633469,1637950
STAT,(NULL),LoopTime,16,19671800429,19671800429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),MeminfoPost,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),MeminfoPre,16,2208,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
STAT,(NULL),NumaPost,16,10350,8743,232,1175,200,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),PopTime,16,154881329034,10932829119,9602009703,9594519393,9590827332,9591849497,9581990632,9600235037,9614010263,9602763432,9587675887,9603207295,9591245234,9587806545,9585546983,9615633328,9599179354
STAT,(NULL),PushTime,16,61142140537,3349597901,3857775688,3853252976,3850992798,3848390471,3861428988,3851893883,3846620072,3846912421,3857032894,3848992563,3859517729,3856953666,3850938054,3850713903,3851126530
STAT,(NULL),RusageSys,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),RusageUser,16,139724000,139724000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Threads,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),Time,16,19698934868,19698934868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),TotalTime,16,28722535340,28722535340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAT,(NULL),UserTime,16,59134202444,3063872777,3728584566,3740838609,3743952132,3747041821,3737092780,3742425287,3733063639,3738149726,3745566896,3737485508,3732585366,3741023886,3739872388,3729908325,3732738738
STAT,(NULL),Work,16,307048085506,19190542572,19190494057,19190494191,19190494097,19190493848,19190538312,19190538673,19190493535,19190493808,19190494403,19190538934,19190493960,19190494079,19190493629,19190494027,19190493381
STAT,(NULL),nBad,16,385822,28024,21511,23335,23417,24832,23675,24163,25265,24364,22134,22212,22733,23976,25913,24484,25784
STAT,(NULL),nEmpty,16,1769591,78136,112314,112919,113503,113057,112494,112391,112547,112633,113288,113393,113248,112954,113344,111481,111889
STAT,(NULL),nEmptyPop,16,537916,27522,33829,34255,33963,33967,34023,33863,34120,33857,33945,33909,33734,34085,33949,34198,34697
STAT,(NULL),nOverall,16,58719163,2642484,3724371,3731183,3755294,3744888,3752245,3731828,3729837,3736535,3748304,3750309,3747585,3742510,3757449,3708243,3716098
STAT,(NULL),nPop,16,25863614,1164537,1640839,1643936,1653304,1649814,1651561,1644038,1642200,1645904,1650296,1651794,1651400,1647922,1654650,1633469,1637950
STAT,(NULL),nPush,16,25863611,1163393,1641545,1643860,1654474,1649224,1653523,1642135,1643495,1644931,1649916,1652136,1651058,1649623,1655136,1633427,1635735
STAT,(NULL),nPushInit,16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
==== BENCHMARK TOOK 13.900
